Datetime,Adj Close,Close,High,Low,Open,Volume
,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA
2026-03-25 10:13:00+00:00,177.41,177.41,177.44,177.4,177.44,0
2026-03-25 10:14:00+00:00,177.5,177.5,177.5,177.49,177.49,0
2026-03-25 10:15:00+00:00,177.53,177.53,177.53,177.46,177.52,0
2026-03-25 10:16:00+00:00,177.57,177.57,177.57,177.53,177.53,0
2026-03-25 10:17:00+00:00,177.59,177.59,177.65,177.57,177.57,0
2026-03-25 10:18:00+00:00,177.58,177.58,177.59,177.58,177.59,0
2026-03-25 10:19:00+00:00,177.58,177.58,177.65,177.58,177.61,0
2026-03-25 10:20:00+00:00,177.6,177.6,177.62,177.6,177.6,0
2026-03-25 10:21:00+00:00,177.62,177.62,177.62,177.62,177.62,0
2026-03-25 10:22:00+00:00,177.62,177.62,177.62,177.59,177.62,0
2026-03-25 10:23:00+00:00,177.7,177.7,177.7,177.59,177.59,0
2026-03-25 10:24:00+00:00,177.68,177.68,177.68,177.6,177.62,0
2026-03-25 10:25:00+00:00,177.62,177.62,177.62,177.62,177.62,0
2026-03-25 10:26:00+00:00,177.65,177.65,177.69,177.62,177.62,0
2026-03-25 10:27:00+00:00,177.64,177.64,177.64,177.6,177.61,0
2026-03-25 10:29:00+00:00,177.64,177.64,177.72,177.64,177.7,0
2026-03-25 10:30:00+00:00,177.63,177.63,177.64,177.59,177.64,0
2026-03-25 10:31:00+00:00,177.64,177.64,177.68,177.62,177.64,0
2026-03-25 10:32:00+00:00,177.64,177.64,177.66,177.64,177.64,0
2026-03-25 10:33:00+00:00,177.58,177.58,177.62,177.58,177.6,0
2026-03-25 10:34:00+00:00,177.6,177.6,177.63,177.58,177.58,0
2026-03-25 10:35:00+00:00,177.61,177.61,177.61,177.6,177.61,0
2026-03-25 10:36:00+00:00,177.6,177.6,177.61,177.6,177.6,0
2026-03-25 10:37:00+00:00,177.54,177.54,177.6,177.54,177.58,0
2026-03-25 10:38:00+00:00,177.6,177.6,177.62,177.6,177.61,0
2026-03-25 10:39:00+00:00,177.58,177.58,177.58,177.58,177.58,0
2026-03-25 10:40:00+00:00,177.59,177.59,177.59,177.59,177.59,0
2026-03-25 10:41:00+00:00,177.59,177.59,177.61,177.59,177.59,0
2026-03-25 10:42:00+00:00,177.5,177.5,177.61,177.48,177.6,0
2026-03-25 10:43:00+00:00,177.47,177.47,177.49,177.43,177.49,0
2026-03-25 10:44:00+00:00,177.42,177.42,177.42,177.42,177.42,0
2026-03-25 10:45:00+00:00,177.47,177.47,177.47,177.38,177.4,0
2026-03-25 10:46:00+00:00,177.44,177.44,177.46,177.44,177.46,0
2026-03-25 10:48:00+00:00,177.5,177.5,177.5,177.47,177.47,0
2026-03-25 10:49:00+00:00,177.54,177.54,177.58,177.52,177.52,0
2026-03-25 10:50:00+00:00,177.53,177.53,177.55,177.51,177.53,0
2026-03-25 10:51:00+00:00,177.6,177.6,177.6,177.58,177.58,0
2026-03-25 10:52:00+00:00,177.62,177.62,177.62,177.54,177.54,0
2026-03-25 10:53:00+00:00,177.61,177.61,177.63,177.61,177.63,0
2026-03-25 10:54:00+00:00,177.68,177.68,177.68,177.6,177.6,0
2026-03-25 10:55:00+00:00,177.67,177.67,177.69,177.66,177.66,0
2026-03-25 10:56:00+00:00,177.62,177.62,177.69,177.62,177.68,0
2026-03-25 10:57:00+00:00,177.53,177.53,177.56,177.53,177.56,0
2026-03-25 10:58:00+00:00,177.58,177.58,177.58,177.53,177.57,0
